age_range,date,positive_cases,deaths,Dosis1,Dosis2,Dosis3
30-39,2021-01-04,393.0,11.0,0,1,0
30-39,2021-01-06,709.0,7.0,0,2,0
30-39,2021-01-08,974.0,2.0,0,2,0
30-39,2021-01-09,701.0,4.0,1,1,0
30-39,2021-01-09,701.0,4.0,1,2,0
30-39,2021-01-12,1165.0,4.0,2,1,0
30-39,2021-01-12,1165.0,4.0,0,1,0
30-39,2021-01-13,1135.0,5.0,1,0,0
30-39,2021-01-13,1135.0,5.0,1,1,0
30-39,2021-01-14,929.0,10.0,2,0,0
30-39,2021-01-14,929.0,10.0,1,0,0
30-39,2021-01-15,1199.0,6.0,1,0,0
30-39,2021-01-16,1092.0,17.0,2,0,0
30-39,2021-01-17,915.0,10.0,0,1,0
30-39,2021-01-19,1280.0,15.0,0,1,0
30-39,2021-01-19,1280.0,15.0,0,1,0
30-39,2021-01-20,1182.0,9.0,0,1,0
30-39,2021-01-21,1291.0,18.0,0,1,0
30-39,2021-01-23,1541.0,17.0,1,1,0
30-39,2021-01-24,539.0,13.0,0,1,0
30-39,2021-01-24,539.0,13.0,0,1,0
30-39,2021-01-27,1380.0,12.0,0,1,0
30-39,2021-01-28,1614.0,11.0,0,1,0
30-39,2021-01-30,1346.0,20.0,0,1,0
30-39,2021-01-30,1346.0,20.0,0,1,0
30-39,2021-02-02,1969.0,18.0,0,2,0
30-39,2021-02-03,1773.0,22.0,3,1,0
30-39,2021-02-04,1899.0,19.0,0,1,0
30-39,2021-02-04,1899.0,19.0,0,2,0
30-39,2021-02-05,1983.0,19.0,0,1,0
30-39,2021-02-06,1547.0,17.0,0,1,0
30-39,2021-02-08,1846.0,13.0,1,0,0
30-39,2021-02-09,1914.0,19.0,750,0,0
30-39,2021-02-09,1914.0,19.0,632,0,0
30-39,2021-02-10,1848.0,22.0,3260,1,0
30-39,2021-02-10,1848.0,22.0,2998,0,0
30-39,2021-02-11,1870.0,30.0,6241,0,0
30-39,2021-02-11,1870.0,30.0,5952,0,0
30-39,2021-02-12,1608.0,25.0,6032,0,0
30-39,2021-02-12,1608.0,25.0,5556,0,0
30-39,2021-02-13,1567.0,22.0,3704,1,0
30-39,2021-02-13,1567.0,22.0,3313,0,0
30-39,2021-02-14,555.0,25.0,916,0,0
30-39,2021-02-14,555.0,25.0,843,0,0
30-39,2021-02-15,1763.0,28.0,2127,0,0
30-39,2021-02-15,1763.0,28.0,1813,0,0
30-39,2021-02-16,1935.0,27.0,1357,1,0
30-39,2021-02-16,1935.0,27.0,1185,0,0
30-39,2021-02-17,1925.0,18.0,767,0,0
30-39,2021-02-17,1925.0,18.0,599,0,0
30-39,2021-02-18,1650.0,25.0,1146,0,0
30-39,2021-02-18,1650.0,25.0,1008,0,0
30-39,2021-02-19,1527.0,28.0,4700,0,0
30-39,2021-02-19,1527.0,28.0,4323,0,0
30-39,2021-02-20,1503.0,24.0,3983,0,0
30-39,2021-02-20,1503.0,24.0,3777,0,0
30-39,2021-02-21,647.0,17.0,805,0,0
30-39,2021-02-21,647.0,17.0,662,0,0
30-39,2021-02-22,1679.0,25.0,4167,1,0
30-39,2021-02-22,1679.0,25.0,4004,2,0
30-39,2021-02-23,1642.0,24.0,4187,0,0
30-39,2021-02-23,1642.0,24.0,3726,0,0
30-39,2021-02-24,1739.0,27.0,3550,1,0
30-39,2021-02-24,1739.0,27.0,3112,1,0
30-39,2021-02-25,1731.0,22.0,2351,0,0
30-39,2021-02-25,1731.0,22.0,2116,0,0
30-39,2021-02-26,1809.0,26.0,2531,1,0
30-39,2021-02-26,1809.0,26.0,2102,0,0
30-39,2021-02-27,1334.0,27.0,1014,0,0
30-39,2021-02-27,1334.0,27.0,889,0,0
30-39,2021-02-28,588.0,23.0,243,0,0
30-39,2021-02-28,588.0,23.0,167,0,0
30-39,2021-03-01,1673.0,24.0,1541,1,0
30-39,2021-03-01,1673.0,24.0,1260,1,0
30-39,2021-03-02,1615.0,23.0,1047,439,0
30-39,2021-03-02,1615.0,23.0,931,361,0
30-39,2021-03-03,1494.0,30.0,955,2271,0
30-39,2021-03-03,1494.0,30.0,852,2070,0
30-39,2021-03-04,1610.0,22.0,581,5271,0
30-39,2021-03-04,1610.0,22.0,466,5021,0
30-39,2021-03-05,1714.0,28.0,718,5942,0
30-39,2021-03-05,1714.0,28.0,618,5511,0
30-39,2021-03-06,1453.0,21.0,504,3225,0
30-39,2021-03-06,1453.0,21.0,412,2860,0
30-39,2021-03-07,576.0,19.0,18,373,0
30-39,2021-03-07,576.0,19.0,17,399,0
30-39,2021-03-08,1737.0,17.0,1347,2319,0
30-39,2021-03-08,1737.0,17.0,969,2133,0
30-39,2021-03-09,1675.0,29.0,1626,1338,0
30-39,2021-03-09,1675.0,29.0,1170,1204,0
30-39,2021-03-10,1640.0,15.0,827,994,0
30-39,2021-03-10,1640.0,15.0,685,819,0
30-39,2021-03-11,1758.0,29.0,900,996,0
30-39,2021-03-11,1758.0,29.0,669,842,0
30-39,2021-03-12,1434.0,28.0,1045,2586,0
30-39,2021-03-12,1434.0,28.0,793,2431,0
30-39,2021-03-13,1137.0,28.0,420,4575,0
30-39,2021-03-13,1137.0,28.0,310,4235,0
30-39,2021-03-14,836.0,29.0,32,517,0
30-39,2021-03-14,836.0,29.0,19,392,0
30-39,2021-03-15,2163.0,23.0,1953,4094,0
30-39,2021-03-15,2163.0,23.0,1653,3957,0
30-39,2021-03-16,1847.0,38.0,2635,3679,0
30-39,2021-03-16,1847.0,38.0,3463,3379,0
30-39,2021-03-17,1788.0,17.0,3900,3636,0
30-39,2021-03-17,1788.0,17.0,2294,3316,0
30-39,2021-03-18,1935.0,24.0,2707,2370,0
30-39,2021-03-18,1935.0,24.0,1175,2212,0
30-39,2021-03-19,2064.0,24.0,1526,2516,0
30-39,2021-03-19,2064.0,24.0,680,2099,0
30-39,2021-03-20,1648.0,18.0,805,982,0
30-39,2021-03-20,1648.0,18.0,365,821,0
30-39,2021-03-21,962.0,22.0,12,267,0
30-39,2021-03-21,962.0,22.0,10,167,0
30-39,2021-03-22,2747.0,34.0,363,1470,0
30-39,2021-03-22,2747.0,34.0,330,1270,0
30-39,2021-03-23,2068.0,25.0,804,1480,0
30-39,2021-03-23,2068.0,25.0,550,1293,0
30-39,2021-03-24,2219.0,24.0,537,1171,0
30-39,2021-03-24,2219.0,24.0,420,1017,0
30-39,2021-03-25,1991.0,26.0,1231,782,0
30-39,2021-03-25,1991.0,26.0,674,648,0
30-39,2021-03-26,1920.0,28.0,1880,728,0
30-39,2021-03-26,1920.0,28.0,1308,682,0
30-39,2021-03-27,1948.0,26.0,641,539,0
30-39,2021-03-27,1948.0,26.0,405,427,0
30-39,2021-03-28,738.0,26.0,118,38,0
30-39,2021-03-28,738.0,26.0,35,24,0
30-39,2021-03-29,2280.0,28.0,555,805,0
30-39,2021-03-29,2280.0,28.0,636,627,0
30-39,2021-03-30,2393.0,41.0,449,2036,0
30-39,2021-03-30,2393.0,41.0,325,1507,0
30-39,2021-03-31,2482.0,24.0,1078,1567,0
30-39,2021-03-31,2482.0,24.0,751,1330,0
30-39,2021-04-01,1781.0,29.0,335,244,0
30-39,2021-04-01,1781.0,29.0,192,154,0
30-39,2021-04-02,1247.0,34.0,185,56,0
30-39,2021-04-02,1247.0,34.0,126,39,0
30-39,2021-04-03,2220.0,27.0,350,291,0
30-39,2021-04-03,2220.0,27.0,307,208,0
30-39,2021-04-04,1388.0,33.0,43,259,0
30-39,2021-04-04,1388.0,33.0,41,157,0
30-39,2021-04-05,2827.0,28.0,1027,1260,0
30-39,2021-04-05,2827.0,28.0,847,1015,0
30-39,2021-04-06,2189.0,29.0,2195,2356,0
30-39,2021-04-06,2189.0,29.0,1602,2818,0
30-39,2021-04-07,2304.0,27.0,2413,3075,0
30-39,2021-04-07,2304.0,27.0,1869,1955,0
30-39,2021-04-08,2578.0,33.0,2548,1947,0
30-39,2021-04-08,2578.0,33.0,2154,1773,0
30-39,2021-04-09,2120.0,34.0,2754,1161,0
30-39,2021-04-09,2120.0,34.0,2021,978,0
30-39,2021-04-10,1782.0,50.0,758,209,0
30-39,2021-04-10,1782.0,50.0,492,159,0
30-39,2021-04-11,573.0,28.0,2,17,0
30-39,2021-04-11,573.0,28.0,0,10,0
30-39,2021-04-12,2088.0,41.0,195,2401,1
30-39,2021-04-12,2088.0,41.0,104,963,1
30-39,2021-04-13,2057.0,39.0,164,2134,0
30-39,2021-04-13,2057.0,39.0,135,894,0
30-39,2021-04-14,2036.0,31.0,243,1446,0
30-39,2021-04-14,2036.0,31.0,190,875,0
30-39,2021-04-15,2020.0,29.0,127,1855,0
30-39,2021-04-15,2020.0,29.0,124,1097,0
30-39,2021-04-16,2298.0,37.0,220,2044,0
30-39,2021-04-16,2298.0,37.0,126,1479,0
30-39,2021-04-17,1682.0,33.0,277,800,0
30-39,2021-04-17,1682.0,33.0,206,543,0
30-39,2021-04-18,612.0,22.0,456,24,0
30-39,2021-04-18,612.0,22.0,239,23,0
30-39,2021-04-19,2099.0,33.0,233,517,0
30-39,2021-04-19,2099.0,33.0,150,316,0
30-39,2021-04-20,1649.0,30.0,947,512,0
30-39,2021-04-20,1649.0,30.0,686,328,0
30-39,2021-04-21,1891.0,26.0,1765,1394,0
30-39,2021-04-21,1891.0,26.0,831,1167,0
30-39,2021-04-22,2020.0,32.0,1172,439,0
30-39,2021-04-22,2020.0,32.0,1174,256,0
30-39,2021-04-23,1960.0,30.0,1633,387,0
30-39,2021-04-23,1960.0,30.0,1421,230,0
30-39,2021-04-24,1572.0,14.0,1186,320,0
30-39,2021-04-24,1572.0,14.0,597,305,0
30-39,2021-04-25,830.0,31.0,100,14,0
30-39,2021-04-25,830.0,31.0,61,18,0
30-39,2021-04-26,1848.0,27.0,129,705,0
30-39,2021-04-26,1848.0,27.0,80,640,0
30-39,2021-04-27,1662.0,34.0,219,2033,1
30-39,2021-04-27,1662.0,34.0,163,1470,0
30-39,2021-04-28,1518.0,25.0,335,1977,1
30-39,2021-04-28,1518.0,25.0,262,1524,0
30-39,2021-04-29,1596.0,31.0,298,2511,0
30-39,2021-04-29,1596.0,31.0,247,1916,0
30-39,2021-04-30,1567.0,29.0,524,3119,0
30-39,2021-04-30,1567.0,29.0,330,2301,0
30-39,2021-05-01,868.0,30.0,371,391,0
30-39,2021-05-01,868.0,30.0,150,297,0
30-39,2021-05-02,561.0,22.0,145,51,0
30-39,2021-05-02,561.0,22.0,47,54,0
30-39,2021-05-03,1356.0,22.0,469,895,0
30-39,2021-05-03,1356.0,22.0,185,582,0
30-39,2021-05-04,1435.0,16.0,181,176,0
30-39,2021-05-04,1435.0,16.0,77,146,0
30-39,2021-05-05,1569.0,23.0,195,732,0
30-39,2021-05-05,1569.0,23.0,113,472,0
30-39,2021-05-06,1432.0,22.0,226,156,0
30-39,2021-05-06,1432.0,22.0,154,158,0
30-39,2021-05-07,1480.0,26.0,128,220,0
30-39,2021-05-07,1480.0,26.0,91,148,0
30-39,2021-05-08,1063.0,20.0,66,41,0
30-39,2021-05-08,1063.0,20.0,47,34,0
30-39,2021-05-09,342.0,20.0,9,4,0
30-39,2021-05-09,342.0,20.0,4,5,0
30-39,2021-05-10,1620.0,15.0,97,106,0
30-39,2021-05-10,1620.0,15.0,80,79,0
30-39,2021-05-11,1398.0,24.0,549,447,0
30-39,2021-05-11,1398.0,24.0,297,317,0
30-39,2021-05-12,1299.0,19.0,589,1239,0
30-39,2021-05-12,1299.0,19.0,228,662,0
30-39,2021-05-13,1252.0,9.0,1325,1874,0
30-39,2021-05-13,1252.0,9.0,266,1551,0
30-39,2021-05-14,1272.0,21.0,1611,705,0
30-39,2021-05-14,1272.0,21.0,535,731,0
30-39,2021-05-15,1063.0,20.0,498,558,0
30-39,2021-05-15,1063.0,20.0,209,346,0
30-39,2021-05-16,469.0,24.0,192,22,0
30-39,2021-05-16,469.0,24.0,159,13,0
30-39,2021-05-17,1294.0,16.0,305,427,0
30-39,2021-05-17,1294.0,16.0,156,264,0
30-39,2021-05-18,1255.0,25.0,316,557,0
30-39,2021-05-18,1255.0,25.0,205,437,0
30-39,2021-05-19,1086.0,24.0,457,670,0
30-39,2021-05-19,1086.0,24.0,260,512,0
30-39,2021-05-20,1171.0,8.0,246,444,0
30-39,2021-05-20,1171.0,8.0,140,362,0
30-39,2021-05-21,1065.0,18.0,578,294,0
30-39,2021-05-21,1065.0,18.0,497,226,0
30-39,2021-05-22,832.0,11.0,804,200,0
30-39,2021-05-22,832.0,11.0,818,107,0
30-39,2021-05-23,294.0,14.0,336,125,0
30-39,2021-05-23,294.0,14.0,353,53,0
30-39,2021-05-24,1188.0,15.0,571,112,0
30-39,2021-05-24,1188.0,15.0,585,90,0
30-39,2021-05-25,1147.0,17.0,623,565,0
30-39,2021-05-25,1147.0,17.0,580,276,0
30-39,2021-05-26,994.0,8.0,683,652,0
30-39,2021-05-26,994.0,8.0,616,342,0
30-39,2021-05-27,949.0,11.0,318,1238,0
30-39,2021-05-27,949.0,11.0,307,630,0
30-39,2021-05-28,901.0,20.0,961,261,0
30-39,2021-05-28,901.0,20.0,1011,160,0
30-39,2021-05-29,756.0,10.0,688,434,0
30-39,2021-05-29,756.0,10.0,680,218,0
30-39,2021-05-30,249.0,14.0,497,58,0
30-39,2021-05-30,249.0,14.0,478,39,0
30-39,2021-05-31,976.0,14.0,621,163,0
30-39,2021-05-31,976.0,14.0,610,125,0
30-39,2021-06-01,909.0,10.0,529,282,0
30-39,2021-06-01,909.0,10.0,581,237,0
30-39,2021-06-02,939.0,15.0,585,244,0
30-39,2021-06-02,939.0,15.0,651,180,0
30-39,2021-06-03,822.0,12.0,281,301,0
30-39,2021-06-03,822.0,12.0,234,168,0
30-39,2021-06-04,935.0,16.0,240,287,0
30-39,2021-06-04,935.0,16.0,286,219,0
30-39,2021-06-05,724.0,12.0,180,122,0
30-39,2021-06-05,724.0,12.0,165,74,0
30-39,2021-06-06,166.0,8.0,3,2,0
30-39,2021-06-06,166.0,8.0,8,6,0
30-39,2021-06-07,846.0,14.0,111,104,0
30-39,2021-06-07,846.0,14.0,129,97,0
30-39,2021-06-08,754.0,10.0,576,316,0
30-39,2021-06-08,754.0,10.0,508,253,0
30-39,2021-06-09,781.0,6.0,479,277,0
30-39,2021-06-09,781.0,6.0,436,202,0
30-39,2021-06-10,710.0,12.0,481,214,0
30-39,2021-06-10,710.0,12.0,527,152,0
30-39,2021-06-11,756.0,11.0,460,1093,0
30-39,2021-06-11,756.0,11.0,445,546,0
30-39,2021-06-12,662.0,9.0,682,841,0
30-39,2021-06-12,662.0,9.0,539,784,1
30-39,2021-06-13,206.0,10.0,362,349,0
30-39,2021-06-13,206.0,10.0,320,348,0
30-39,2021-06-14,981.0,7.0,1039,1277,0
30-39,2021-06-14,981.0,7.0,909,615,0
30-39,2021-06-15,1928.0,6.0,3587,1065,0
30-39,2021-06-15,1928.0,6.0,2876,659,0
30-39,2021-06-16,821.0,8.0,2240,815,0
30-39,2021-06-16,821.0,8.0,1098,605,0
30-39,2021-06-17,726.0,10.0,1348,331,0
30-39,2021-06-17,726.0,10.0,1150,358,0
30-39,2021-06-18,790.0,13.0,1578,945,0
30-39,2021-06-18,790.0,13.0,1172,988,0
30-39,2021-06-19,627.0,11.0,1266,708,0
30-39,2021-06-19,627.0,11.0,970,671,0
30-39,2021-06-20,198.0,6.0,372,273,0
30-39,2021-06-20,198.0,6.0,319,265,0
30-39,2021-06-21,974.0,10.0,1484,1106,0
30-39,2021-06-21,974.0,10.0,1168,659,0
30-39,2021-06-22,829.0,10.0,2337,1166,0
30-39,2021-06-22,829.0,10.0,1721,796,0
30-39,2021-06-23,796.0,7.0,2139,1125,0
30-39,2021-06-23,796.0,7.0,1723,795,0
30-39,2021-06-24,704.0,14.0,2788,421,0
30-39,2021-06-24,704.0,14.0,2170,324,0
30-39,2021-06-25,772.0,8.0,2651,329,0
30-39,2021-06-25,772.0,8.0,2072,329,0
30-39,2021-06-26,607.0,8.0,1561,235,0
30-39,2021-06-26,607.0,8.0,1192,211,0
30-39,2021-06-27,221.0,4.0,400,28,0
30-39,2021-06-27,221.0,4.0,360,21,0
30-39,2021-06-28,1014.0,15.0,2422,168,0
30-39,2021-06-28,1014.0,15.0,1792,169,0
30-39,2021-06-29,306.0,13.0,831,412,0
30-39,2021-06-29,306.0,13.0,528,381,0
30-39,2021-06-30,693.0,9.0,1219,473,0
30-39,2021-06-30,693.0,9.0,1018,395,0
30-39,2021-07-01,761.0,6.0,1051,496,0
30-39,2021-07-01,761.0,6.0,902,475,0
30-39,2021-07-02,791.0,10.0,1299,505,0
30-39,2021-07-02,791.0,10.0,1118,466,0
30-39,2021-07-03,632.0,7.0,1328,558,0
30-39,2021-07-03,632.0,7.0,1049,407,0
30-39,2021-07-04,133.0,11.0,301,287,0
30-39,2021-07-04,133.0,11.0,237,274,0
30-39,2021-07-05,778.0,4.0,993,926,0
30-39,2021-07-05,778.0,4.0,809,831,0
30-39,2021-07-06,682.0,8.0,3144,3063,0
30-39,2021-07-06,682.0,8.0,4923,2506,0
30-39,2021-07-07,725.0,4.0,2992,2038,0
30-39,2021-07-07,725.0,4.0,4332,1000,0
30-39,2021-07-08,626.0,9.0,2288,1142,0
30-39,2021-07-08,626.0,9.0,2873,1026,0
30-39,2021-07-09,575.0,9.0,2512,1272,0
30-39,2021-07-09,575.0,9.0,3495,1037,0
30-39,2021-07-10,472.0,4.0,2859,1060,0
30-39,2021-07-10,472.0,4.0,4050,787,0
30-39,2021-07-11,205.0,10.0,465,415,0
30-39,2021-07-11,205.0,10.0,502,347,0
30-39,2021-07-12,710.0,4.0,969,964,0
30-39,2021-07-12,710.0,4.0,2990,763,0
30-39,2021-07-13,571.0,7.0,1080,1456,0
30-39,2021-07-13,571.0,7.0,2464,1109,0
30-39,2021-07-14,547.0,7.0,1090,1990,0
30-39,2021-07-14,547.0,7.0,4091,1611,0
30-39,2021-07-15,540.0,8.0,2512,2257,0
30-39,2021-07-15,540.0,8.0,3395,1828,0
30-39,2021-07-16,470.0,2.0,3836,2377,0
30-39,2021-07-16,470.0,2.0,2661,1856,0
30-39,2021-07-17,387.0,4.0,4059,1654,0
30-39,2021-07-17,387.0,4.0,5068,1261,0
30-39,2021-07-18,146.0,7.0,675,385,0
30-39,2021-07-18,146.0,7.0,1889,307,0
30-39,2021-07-19,529.0,6.0,991,1689,0
30-39,2021-07-19,529.0,6.0,6459,1329,0
30-39,2021-07-20,499.0,5.0,6682,1297,0
30-39,2021-07-20,499.0,5.0,7278,888,0
30-39,2021-07-21,491.0,4.0,8933,1350,0
30-39,2021-07-21,491.0,4.0,7313,1075,0
30-39,2021-07-22,454.0,10.0,7102,937,1
30-39,2021-07-22,454.0,10.0,7357,751,0
30-39,2021-07-23,427.0,4.0,9536,1400,0
30-39,2021-07-23,427.0,4.0,9587,1153,0
30-39,2021-07-24,398.0,9.0,7152,1268,0
30-39,2021-07-24,398.0,9.0,12801,1019,0
30-39,2021-07-25,154.0,9.0,3597,366,0
30-39,2021-07-25,154.0,9.0,9537,239,0
30-39,2021-07-26,466.0,5.0,2225,596,0
30-39,2021-07-26,466.0,5.0,2078,480,0
30-39,2021-07-27,419.0,1.0,2226,2623,0
30-39,2021-07-27,419.0,1.0,2335,3805,0
30-39,2021-07-28,194.0,5.0,725,749,0
30-39,2021-07-28,194.0,5.0,766,859,0
30-39,2021-07-29,187.0,7.0,612,679,0
30-39,2021-07-29,187.0,7.0,707,871,0
30-39,2021-07-30,483.0,4.0,1611,2765,0
30-39,2021-07-30,483.0,4.0,1606,3604,0
30-39,2021-07-31,360.0,10.0,1925,2419,0
30-39,2021-07-31,360.0,10.0,1874,3409,0
30-39,2021-08-01,128.0,4.0,1542,512,0
30-39,2021-08-01,128.0,4.0,1538,562,0
30-39,2021-08-02,431.0,4.0,1468,1377,0
30-39,2021-08-02,431.0,4.0,1367,1638,0
30-39,2021-08-03,402.0,5.0,1375,1202,0
30-39,2021-08-03,402.0,5.0,1398,2177,0
30-39,2021-08-04,367.0,0.0,1700,1363,0
30-39,2021-08-04,367.0,0.0,1851,2313,0
30-39,2021-08-05,396.0,3.0,1995,1250,0
30-39,2021-08-05,396.0,3.0,2352,2745,0
30-39,2021-08-06,405.0,4.0,4867,1823,0
30-39,2021-08-06,405.0,4.0,45374,2856,0
30-39,2021-08-07,300.0,2.0,11512,2706,0
30-39,2021-08-07,300.0,2.0,59091,5424,0
30-39,2021-08-08,116.0,6.0,5923,1551,0
30-39,2021-08-08,116.0,6.0,55830,2540,2
30-39,2021-08-09,384.0,3.0,884,1846,0
30-39,2021-08-09,384.0,3.0,2389,2013,0
30-39,2021-08-10,387.0,7.0,2203,2308,0
30-39,2021-08-10,387.0,7.0,3541,2624,0
30-39,2021-08-11,402.0,6.0,2039,2551,0
30-39,2021-08-11,402.0,6.0,3282,3073,0
30-39,2021-08-12,356.0,3.0,2224,2815,0
30-39,2021-08-12,356.0,3.0,3382,3377,0
30-39,2021-08-13,346.0,3.0,2102,3385,0
30-39,2021-08-13,346.0,3.0,3125,3731,0
30-39,2021-08-14,257.0,5.0,1520,3134,0
30-39,2021-08-14,257.0,5.0,3477,7062,0
30-39,2021-08-15,104.0,4.0,908,1923,0
30-39,2021-08-15,104.0,4.0,2354,6850,0
30-39,2021-08-16,403.0,4.0,1059,1741,0
30-39,2021-08-16,403.0,4.0,5218,2306,0
30-39,2021-08-17,319.0,1.0,1226,6582,0
30-39,2021-08-17,319.0,1.0,7440,10130,1
30-39,2021-08-18,329.0,2.0,1084,7538,0
30-39,2021-08-18,329.0,2.0,7052,7090,0
30-39,2021-08-19,342.0,0.0,1094,4399,1
30-39,2021-08-19,342.0,0.0,7065,4357,0
30-39,2021-08-20,330.0,3.0,1620,3974,0
30-39,2021-08-20,330.0,3.0,11040,4265,0
30-39,2021-08-21,235.0,4.0,4171,2873,0
30-39,2021-08-21,235.0,4.0,62583,3438,0
30-39,2021-08-22,96.0,0.0,3682,1720,0
30-39,2021-08-22,96.0,0.0,50915,2021,0
30-39,2021-08-23,391.0,5.0,1271,1291,0
30-39,2021-08-23,391.0,5.0,9204,1346,0
30-39,2021-08-24,382.0,3.0,1276,1551,0
30-39,2021-08-24,382.0,3.0,10711,1514,0
30-39,2021-08-25,367.0,1.0,5992,1039,0
30-39,2021-08-25,367.0,1.0,24249,1211,0
30-39,2021-08-26,330.0,2.0,5655,1022,0
30-39,2021-08-26,330.0,2.0,43435,1349,1
30-39,2021-08-27,319.0,0.0,5503,4161,0
30-39,2021-08-27,319.0,0.0,24714,29725,0
30-39,2021-08-28,244.0,2.0,10264,10627,0
30-39,2021-08-28,244.0,2.0,100935,48301,2
30-39,2021-08-29,106.0,0.0,7065,6050,2
30-39,2021-08-29,106.0,0.0,81779,49342,1
30-39,2021-08-30,173.0,3.0,927,676,0
30-39,2021-08-30,173.0,3.0,1704,1470,0
30-39,2021-08-31,380.0,1.0,17218,1736,0
30-39,2021-08-31,380.0,1.0,37891,8012,0
30-39,2021-09-01,324.0,2.0,21824,2105,0
30-39,2021-09-01,324.0,2.0,34655,5800,1
30-39,2021-09-02,319.0,0.0,29679,2974,0
30-39,2021-09-02,319.0,0.0,48695,5564,0
30-39,2021-09-03,325.0,1.0,38754,2870,0
30-39,2021-09-03,325.0,1.0,45512,5169,1
30-39,2021-09-04,293.0,0.0,137241,2725,4
30-39,2021-09-04,293.0,0.0,74633,7910,1
30-39,2021-09-05,112.0,1.0,127924,1373,1
30-39,2021-09-05,112.0,1.0,45386,4532,1
30-39,2021-09-06,348.0,2.0,61277,1350,0
30-39,2021-09-06,348.0,2.0,21815,4313,0
30-39,2021-09-07,318.0,1.0,68827,1453,0
30-39,2021-09-07,318.0,1.0,54706,6421,0
30-39,2021-09-08,325.0,1.0,114279,1620,0
30-39,2021-09-08,325.0,1.0,73983,6504,0
30-39,2021-09-09,340.0,5.0,100540,1874,2
30-39,2021-09-09,340.0,5.0,75145,7125,0
30-39,2021-09-10,325.0,3.0,117741,2041,0
30-39,2021-09-10,325.0,3.0,64798,8059,1
30-39,2021-09-11,270.0,3.0,146654,3035,0
30-39,2021-09-11,270.0,3.0,68483,27480,1
30-39,2021-09-12,106.0,5.0,89226,3206,0
30-39,2021-09-12,106.0,5.0,45252,41324,0
30-39,2021-09-13,378.0,3.0,30885,1721,0
30-39,2021-09-13,378.0,3.0,15425,9341,0
30-39,2021-09-14,298.0,2.0,30101,1404,1
30-39,2021-09-14,298.0,2.0,15101,12202,1
30-39,2021-09-15,397.0,0.0,26608,4051,0
30-39,2021-09-15,397.0,0.0,14602,21115,1
30-39,2021-09-16,276.0,2.0,39255,5805,0
30-39,2021-09-16,276.0,2.0,23391,36919,1
30-39,2021-09-17,277.0,3.0,40685,2983,0
30-39,2021-09-17,277.0,3.0,24359,20591,0
30-39,2021-09-18,259.0,2.0,53183,4947,2
30-39,2021-09-18,259.0,2.0,28339,70018,1
30-39,2021-09-19,109.0,2.0,29117,3404,3
30-39,2021-09-19,109.0,2.0,16183,61552,0
30-39,2021-09-20,303.0,1.0,15061,2614,1
30-39,2021-09-20,303.0,1.0,9075,17812,2
30-39,2021-09-21,257.0,1.0,15685,12070,1
30-39,2021-09-21,257.0,1.0,9615,34129,1
30-39,2021-09-22,268.0,1.0,14407,14136,0
30-39,2021-09-22,268.0,1.0,9194,30472,0
30-39,2021-09-23,244.0,3.0,12502,19126,0
30-39,2021-09-23,244.0,3.0,7846,32536,0
30-39,2021-09-24,233.0,3.0,14334,25515,0
30-39,2021-09-24,233.0,3.0,9077,31955,0
30-39,2021-09-25,244.0,0.0,21579,89462,0
30-39,2021-09-25,244.0,0.0,13189,61060,1
30-39,2021-09-26,105.0,5.0,16684,92790,0
30-39,2021-09-26,105.0,5.0,9678,45077,1
30-39,2021-09-27,350.0,1.0,11701,51785,0
30-39,2021-09-27,350.0,1.0,7322,20928,0
30-39,2021-09-28,337.0,3.0,11617,54527,1
30-39,2021-09-28,337.0,3.0,7400,31672,1
30-39,2021-09-29,320.0,0.0,11830,70345,2
30-39,2021-09-29,320.0,0.0,7882,49672,1
30-39,2021-09-30,303.0,1.0,10252,72101,4
30-39,2021-09-30,303.0,1.0,6900,58220,0
30-39,2021-10-01,279.0,1.0,9961,61121,4
30-39,2021-10-01,279.0,1.0,6478,42155,1
30-39,2021-10-02,225.0,2.0,18473,124829,4
30-39,2021-10-02,225.0,2.0,11038,72079,13
30-39,2021-10-03,114.0,7.0,16657,86975,3
30-39,2021-10-03,114.0,7.0,9867,53554,3
30-39,2021-10-04,287.0,0.0,9619,45157,2
30-39,2021-10-04,287.0,0.0,6021,30788,1
30-39,2021-10-05,304.0,0.0,9198,37395,2
30-39,2021-10-05,304.0,0.0,5759,21353,1
30-39,2021-10-06,236.0,0.0,9988,36463,1
30-39,2021-10-06,236.0,0.0,6427,23191,1
30-39,2021-10-07,274.0,1.0,9422,34972,2
30-39,2021-10-07,274.0,1.0,6011,21560,1
30-39,2021-10-08,135.0,0.0,6517,26506,5
30-39,2021-10-08,135.0,0.0,4217,15730,2
30-39,2021-10-09,225.0,2.0,11670,53849,2
30-39,2021-10-09,225.0,2.0,7470,31585,1
30-39,2021-10-10,71.0,4.0,8143,35853,4
30-39,2021-10-10,71.0,4.0,5102,19999,6
30-39,2021-10-11,303.0,1.0,9360,22833,0
30-39,2021-10-11,303.0,1.0,5738,13565,1
30-39,2021-10-12,214.0,2.0,10977,20552,5
30-39,2021-10-12,214.0,2.0,7324,12145,3
30-39,2021-10-13,258.0,0.0,10625,19747,1
30-39,2021-10-13,258.0,0.0,7215,12594,0
30-39,2021-10-14,234.0,1.0,9920,19516,0
30-39,2021-10-14,234.0,1.0,6683,13465,0
